time,x,y,p_value
33.9,538,259,0.00030077528208494186
33.9,539,259,2.3704501140833215e-36
33.9,540,259,3.418189464809984e-07
33.9,538,260,8.267228994130101e-33
33.9,539,260,1.453577027632491e-07
33.9,540,260,7.239254773594439e-05
33.9,538,261,0.04561976343393326
33.9,539,261,6.287560694318017e-08
33.93333333333333,540,259,0.007972260937094688
33.93333333333333,541,259,4.672099507274652e-08
33.93333333333333,540,260,1.8008840925480005e-34
34.03333333333333,547,259,0.01605447381734848
34.03333333333333,546,260,4.823270865017548e-05
34.03333333333333,547,260,4.382194607188694e-09
34.03333333333333,547,261,0.0022266716696321964
34.06666666666667,547,259,6.05701524093033e-13
34.06666666666667,548,259,0.02353021875023842
34.06666666666667,549,259,0.00020616600522771478
34.06666666666667,546,260,1.0132200593282776e-31
34.06666666666667,547,260,5.350707397155929e-06
34.06666666666667,548,260,1.3156106371697896e-35
34.06666666666667,549,260,0.00017858626961242408
34.06666666666667,547,261,1.5395435737395076e-34
34.06666666666667,548,261,1.1402133168303408e-05
34.06666666666667,549,261,5.166942984580203e-10
34.1,550,259,7.131534948712215e-05
34.1,551,259,2.8440000576779312e-08
34.1,549,260,1.1135458777289386e-08
34.1,550,260,3.12103702526656e-06
34.1,551,260,9.144677596398751e-39
34.1,550,261,2.8301091938714995e-12
34.1,551,261,1.2571440493047703e-06
34.13333333333333,552,259,2.145854159607552e-05
34.13333333333333,553,259,2.8141536745351914e-07
34.13333333333333,552,260,2.154504308293781e-08
34.13333333333333,553,260,1.2236880309046683e-07
34.13333333333333,554,260,1.1322358606236094e-09
34.13333333333333,552,261,9.651852459234511e-32
34.13333333333333,553,261,3.7960768043562e-32
34.13333333333333,554,261,5.1813945901812986e-05
34.13333333333333,553,262,0.05119195953011513
34.166666666666664,553,261,3.893012035405263e-06
34.166666666666664,554,261,0.000603946449700743
34.2,555,257,0.00011227463983232155
34.2,555,259,0.003425463568419218
34.2,556,259,8.248673566413345e-07
34.2,555,261,5.601282282441389e-08
34.2,556,261,1.3221426731213626e-10
34.233333333333334,558,260,0.014484000392258167
34.233333333333334,558,261,7.450144039466977e-05
34.266666666666666,559,259,1.0477363421301789e-09
34.266666666666666,560,259,2.9476723284460604e-09
34.266666666666666,561,259,5.69463840196549e-37
34.266666666666666,559,260,0.011172489263117313
34.266666666666666,560,260,0.0066240401938557625
34.266666666666666,561,260,2.738887450171035e-10
34.266666666666666,560,261,1.2852900965754088e-07
34.266666666666666,561,261,4.153048678290361e-07
34.36666666666667,565,260,0.0035975747741758823
34.36666666666667,566,260,5.522947432723413e-08
34.36666666666667,569,265,0.056329235434532166
34.4,567,260,0.00012039671855745837
34.46666666666667,571,260,8.159353326542163e-34
34.46666666666667,572,260,1.2461571733410538e-33
34.46666666666667,573,260,5.188312002246676e-07
34.46666666666667,572,261,4.704367256636033e-06
34.46666666666667,573,261,9.547526325093258e-09
34.56666666666667,577,259,0.04135064408183098
34.56666666666667,578,259,0.0004938122583553195
34.56666666666667,579,259,0.00042397918878123164
34.56666666666667,576,260,2.5976021333917743e-06
34.56666666666667,577,260,9.178250173769165e-12
34.56666666666667,578,260,6.463442486643775e-36
34.56666666666667,579,260,7.886676720183705e-36
34.56666666666667,577,261,0.04128892719745636
34.56666666666667,578,261,2.2199203640630762e-35
34.56666666666667,579,261,0.000514271785505116
34.6,580,259,0.005189821589738131
34.6,581,259,0.01348740141838789
34.6,582,259,6.405509367368722e-08
34.6,579,260,6.565207399944484e-08
34.6,580,260,5.877064144414135e-37
34.6,581,260,5.135428540747888e-12
34.6,579,261,4.624849623269256e-07
34.63333333333333,581,259,6.724646124645245e-33
34.63333333333333,582,259,7.3818799961600234e-09
34.63333333333333,581,260,0.02309533767402172
34.63333333333333,582,260,4.879785908684653e-09
34.63333333333333,583,260,2.540113655413734e-06
34.63333333333333,581,261,0.13985541462898254
34.63333333333333,582,261,0.06307866424322128
34.666666666666664,584,260,6.674532743354577e-32
34.666666666666664,585,260,5.410230983216024e-07
34.666666666666664,585,261,0.00014462355466093868
34.7,586,260,1.8277319213666487e-06
34.733333333333334,587,259,0.0723467618227005
34.733333333333334,588,259,3.0283219530247152e-05
34.733333333333334,589,259,0.07771643996238708
34.733333333333334,587,260,3.503196239762474e-07
34.733333333333334,588,260,2.337276483466155e-10
34.733333333333334,589,260,2.5325358860080267e-39
34.733333333333334,587,261,7.388733820334892e-07
34.733333333333334,588,261,0.00018285078112967312
34.733333333333334,591,264,2.8466592638665134e-08
34.766666666666666,588,259,6.283518382571039e-35
34.766666666666666,589,259,2.5097586769246005e-12
34.766666666666666,590,259,9.658715862315148e-05
34.766666666666666,588,260,8.724916551727802e-05
34.766666666666666,589,260,4.693408845923841e-05
34.766666666666666,590,260,9.38836990371783e-07
34.8,591,256,0.1563756763935089
34.8,591,257,0.0007023157668299973
34.8,592,257,1.4225384203925273e-09
34.8,589,258,4.417312993609812e-06
34.8,590,258,0.0760309025645256
34.8,591,258,2.747552571236156e-06
34.8,592,258,2.5228930553566897e-06
34.8,592,259,1.684672952251276e-07
34.8,592,260,0.0007333934190683067
34.8,594,260,0.03780285641551018
34.8,751,494,4.888230478172773e-07
34.8,751,495,0.02816755324602127
34.833333333333336,591,258,4.479818744584918e-05
34.833333333333336,592,258,9.516216280323355e-32
34.833333333333336,593,258,3.709022325382172e-11
34.833333333333336,594,258,0.0018111907411366701
34.833333333333336,592,259,2.1702122172306986e-32
34.833333333333336,593,259,4.374404306872748e-05
34.833333333333336,594,259,0.0005362231750041246
34.833333333333336,595,260,0.0002768563281279057
34.833333333333336,595,261,0.036139607429504395
34.833333333333336,596,262,5.599426344815583e-07
34.86666666666667,597,260,1.0724146477514296e-06
34.9,597,259,1.3043031932280513e-11
34.9,598,259,6.58112616052503e-13
34.9,599,259,4.797504480121559e-38
34.9,597,260,0.00029027776326984167
34.9,598,260,4.292896259121775e-32
34.9,599,260,0.0002091543865390122
34.93333333333333,596,258,0.04487008973956108
34.93333333333333,597,258,1.0639085445962593e-10
34.93333333333333,598,258,0.03329239785671234
35.0,602,259,3.1119302548177075e-06
35.0,603,259,0.00033809966407716274
35.0,604,259,6.844494477702796e-34
35.0,603,260,6.343940412989468e-07
35.0,604,260,2.464959152348456e-07
35.03333333333333,606,258,0.056949786841869354
35.03333333333333,605,259,0.00164982455316931
35.03333333333333,606,259,2.8224238235452503e-07
35.03333333333333,607,259,5.127172077080803e-33
35.03333333333333,605,260,0.0009542671032249928
35.03333333333333,606,260,2.03142162861647e-31
35.03333333333333,607,260,0.018790462985634804
35.03333333333333,608,260,1.4479466237116156e-10
35.03333333333333,604,261,0.0004818007000721991
35.03333333333333,605,261,9.750477758529996e-09
35.03333333333333,606,261,2.8826703783124685e-05
35.06666666666667,606,259,0.003088145051151514
35.06666666666667,607,259,1.2715376840333192e-07
35.06666666666667,608,259,1.0569443276153834e-07
35.06666666666667,609,259,1.8417268821124821e-09
35.06666666666667,606,260,0.00018536114657763392
35.06666666666667,607,260,2.61785589438718e-32
35.06666666666667,608,260,5.5735811521628875e-09
35.06666666666667,609,260,9.143881385398345e-08
35.1,608,258,9.566119842929766e-07
35.1,607,259,3.437258655480946e-08
35.1,608,259,1.4212455212714303e-08
35.1,609,259,0.00043479332816787064
35.1,610,259,2.9229100381943674e-35
35.1,607,260,0.0004937589983455837
35.1,608,260,0.016676371917128563
35.13333333333333,611,258,0.0211165864020586
35.13333333333333,609,259,8.999226338346489e-06
35.13333333333333,610,259,2.119183939441882e-09
35.13333333333333,611,259,1.487488020757155e-06
35.13333333333333,612,259,1.5287515177375699e-12
35.2,616,259,0.00013962814409751445
35.2,616,260,6.988597647250572e-07
35.233333333333334,618,258,0.025157654657959938
35.233333333333334,616,259,1.3606829063451815e-31
35.233333333333334,617,259,1.6972132144132956e-08
35.233333333333334,618,259,5.337624315870926e-06
35.233333333333334,616,260,6.0652796491922345e-06
35.233333333333334,618,260,0.0012350294273346663
35.233333333333334,620,261,0.0001017061949823983
35.233333333333334,621,264,0.015963084995746613
35.233333333333334,621,265,2.8783122348139884e-32
35.266666666666666,618,258,0.0030540288425982
35.266666666666666,617,259,7.727756212716486e-08
35.266666666666666,618,259,2.2161124931668885e-13
35.266666666666666,619,259,3.2504631235497072e-06
35.266666666666666,617,260,1.8566044701628925e-08
35.266666666666666,618,260,2.6224095563520677e-05
35.3,625,263,1.7091988935291624e-10
35.3,624,264,0.01197873242199421
35.333333333333336,622,259,0.00020760571351274848
35.333333333333336,624,259,7.387532605207525e-06
35.333333333333336,624,260,0.004525965545326471
35.36666666666667,625,259,0.015442006289958954
35.36666666666667,626,259,1.864841215137858e-05
35.36666666666667,626,260,1.566071858860596e-07
35.36666666666667,628,264,8.932915989134926e-06
35.4,627,259,8.370547988079124e-08
35.4,627,260,2.0511345510954015e-08
35.4,630,262,0.006329972296953201
35.4,630,263,5.98207293478481e-07
35.4,631,263,3.4967206374858506e-07
35.4,630,264,0.049559589475393295
35.4,631,264,9.410364005855166e-34
35.43333333333333,628,259,0.09676967561244965
35.43333333333333,629,259,8.711798926697156e-08
35.43333333333333,630,259,8.036094507362384e-36
35.43333333333333,628,260,1.5198866890454085e-31
35.43333333333333,629,260,5.052906548047759e-32
35.43333333333333,630,260,3.993063208931122e-32
35.43333333333333,631,260,0.0085585443302989
35.46666666666667,632,258,0.009322144091129303
35.46666666666667,631,259,0.0034989845007658005
35.46666666666667,632,259,1.6787454641536692e-31
35.53333333333333,634,256,1.4357405930809364e-08
35.53333333333333,635,256,0.12813369929790497
35.56666666666667,634,258,0.005375859793275595
35.56666666666667,635,258,0.14060890674591064
35.56666666666667,634,259,8.188021638488863e-08
35.56666666666667,635,259,3.4047593544528354e-07
35.56666666666667,634,260,7.996662961475839e-32
35.56666666666667,635,260,2.3954182637453414e-08
35.56666666666667,636,260,8.243016054620966e-06
35.56666666666667,637,260,8.010847638031888e-35
35.56666666666667,638,261,0.0045124259777367115
35.6,639,259,8.894784696167335e-05
35.6,640,259,0.0016890930710360408
35.63333333333333,640,258,0.03118669055402279
35.63333333333333,641,258,6.638792705675189e-13
35.63333333333333,639,259,7.991610004864924e-07
35.63333333333333,640,259,8.126418305157837e-36
35.63333333333333,641,259,1.3500234961647691e-36
35.63333333333333,641,260,7.332553322046578e-32
35.666666666666664,640,259,8.175214247785334e-07
35.666666666666664,641,259,0.05287296324968338
35.7,645,259,3.809946580446422e-09
35.7,644,260,0.004697925411164761
35.7,645,260,0.0009310563327744603
35.733333333333334,645,259,0.0005383876268751919
35.733333333333334,646,259,0.0009361232514493167
35.733333333333334,647,259,1.933637625017859e-11
35.733333333333334,645,260,0.002709984313696623
35.733333333333334,647,260,5.643041731673293e-07
35.733333333333334,648,260,7.851218470023014e-06
35.733333333333334,649,260,0.05955544859170914
35.733333333333334,649,261,6.584140805898642e-07
35.733333333333334,650,261,3.1692848345699076e-10
35.733333333333334,649,262,0.00021919357823207974
35.733333333333334,650,262,0.00023414821771439165
35.733333333333334,650,263,9.220784136232396e-08
35.766666666666666,649,258,1.3206942639953922e-05
35.766666666666666,649,259,1.6959141930783517e-06
35.766666666666666,650,259,4.5039871138241594e-11
35.766666666666666,651,260,0.014854837208986282
35.8,651,258,0.0006026671617291868
35.8,651,259,1.8831252529549758e-11
35.8,651,260,4.330833689891733e-06
35.833333333333336,651,258,0.011093100532889366
35.833333333333336,652,258,7.383176853181794e-05
35.833333333333336,653,258,6.386036144334639e-09
35.86666666666667,655,257,0.0455557219684124
35.9,656,259,2.6465283298193754e-09
35.9,657,259,6.508650231543099e-35
35.9,658,259,4.4593737363786615e-34
35.9,657,260,0.002141284290701151
35.93333333333333,658,257,2.855900675058365e-05
35.93333333333333,656,258,4.544465426192801e-08
35.93333333333333,657,258,6.148942333084051e-08
35.93333333333333,658,258,0.000215424777707085
35.93333333333333,659,258,9.396869948830044e-09
35.93333333333333,660,258,0.0
35.93333333333333,661,258,1.26116250775965e-09
35.93333333333333,656,259,0.05022047460079193
35.93333333333333,657,259,2.6758522508885108e-08
35.93333333333333,658,259,0.00013194562052376568
35.93333333333333,659,259,0.001559344120323658
35.93333333333333,660,259,3.0099527321025467e-31
35.93333333333333,661,259,6.050688394765302e-09
35.93333333333333,660,260,0.0005753965233452618
35.93333333333333,661,260,0.05839184299111366
35.96666666666667,660,257,6.064171975594945e-05
35.96666666666667,659,258,2.546388776593062e-32
35.96666666666667,660,258,0.00712723471224308
35.96666666666667,661,258,2.2472490535108136e-09
35.96666666666667,662,258,0.0
35.96666666666667,659,259,7.836994388309297e-33
35.96666666666667,660,259,5.047790518908357e-10
35.96666666666667,661,259,7.823050086572668e-32
35.96666666666667,662,259,1.7842435227066744e-06
35.96666666666667,660,260,0.10793690383434296
36.0,661,257,1.3394875209016277e-09
36.0,662,257,0.021734967827796936
36.0,661,258,3.997133535449393e-05
36.0,662,258,2.6103048542114315e-11
36.0,663,258,2.280806438648142e-05
36.0,662,259,9.671905054631225e-09
36.03333333333333,663,258,1.0471736451900582e-34
36.03333333333333,663,259,0.004031077958643436
36.03333333333333,667,260,0.0026341727934777737
36.06666666666667,667,257,5.50417389604263e-05
36.06666666666667,665,258,7.169613347457471e-09
36.06666666666667,666,258,0.0006788005703128874
36.06666666666667,667,258,8.213626756514714e-08
36.06666666666667,668,258,4.5277775484464655e-07
36.06666666666667,665,259,2.305998065960073e-31
36.06666666666667,666,259,6.362383828673046e-07
36.06666666666667,667,259,2.4792589101707563e-06
36.06666666666667,667,260,0.001781187835149467
36.1,667,257,0.07748990505933762
36.1,668,257,0.0008915796643123031
36.1,666,258,2.80342817404744e-07
36.1,667,258,2.906238630430626e-31
36.1,668,258,1.041501107579279e-07
36.1,669,258,2.0738109840490182e-10
36.1,666,259,5.282142592477612e-05
36.1,667,259,6.488703543410484e-32
36.1,668,259,6.805950647503778e-07
36.1,669,259,2.116436054189208e-10
36.1,667,260,0.19422844052314758
36.13333333333333,670,258,0.00012144831998739392
36.13333333333333,673,261,0.003898527706041932
36.13333333333333,673,262,5.928776545260916e-07
36.166666666666664,673,258,8.48573909024708e-05
36.166666666666664,673,259,0.005255917552858591
36.166666666666664,675,262,0.0030678040347993374
36.2,673,256,5.570364081108892e-08
36.2,674,256,1.1742649803636596e-06
36.2,673,257,3.1026738955830524e-09
36.2,674,257,0.012465167790651321
36.2,675,257,0.0022035674192011356
36.2,673,258,0.0005540911806747317
36.2,674,258,1.6909107447560245e-10
36.2,675,258,2.318243069447131e-36
36.2,673,259,1.005631276029817e-07
36.2,675,259,7.677977009734605e-07
36.2,676,260,0.007274553645402193
36.2,677,261,0.09298145025968552
36.233333333333334,677,258,3.646149826508349e-09
36.233333333333334,678,258,4.7433234423577275e-11
36.233333333333334,677,259,0.0004664821026381105
36.233333333333334,678,259,1.235554306132133e-33
36.233333333333334,679,259,0.0002268687094328925
36.266666666666666,677,258,0.003975794184952974
36.266666666666666,678,258,5.528968903161323e-33
36.266666666666666,679,258,5.459510968308656e-11
36.266666666666666,680,258,1.3222071808588181e-34
36.266666666666666,681,258,0.00021299929358065128
36.266666666666666,678,259,4.783020646215164e-09
36.266666666666666,679,259,5.304042133502662e-06
36.266666666666666,680,259,3.0298176077400707e-13
36.266666666666666,681,259,0.03834070637822151
36.3,680,257,0.002476276131346822
36.3,681,257,0.05327639356255531
36.3,678,258,2.0933996438543545e-06
36.3,679,258,5.59320324100554e-05
36.3,680,258,1.0467930688928817e-10
36.3,681,258,3.0748776953210583e-36
36.3,679,259,6.436118097500037e-33
36.3,680,259,0.005958521738648415
36.3,681,259,0.000106829684227705
36.3,683,261,2.8799377105315216e-06
36.3,683,262,0.0004938480560667813
36.333333333333336,682,257,0.02326541393995285
36.333333333333336,683,257,1.141320815634117e-09
36.333333333333336,681,258,9.404850425198674e-05
36.333333333333336,682,258,1.250178581558655e-36
36.333333333333336,683,258,6.718770765107545e-34
36.333333333333336,681,259,0.08562250435352325
36.333333333333336,682,259,1.6038199538173557e-32
36.333333333333336,683,259,4.1501505620544776e-05
36.36666666666667,682,258,0.08432348072528839
36.36666666666667,682,259,0.014831848442554474
36.4,686,257,4.617267677531345e-06
36.4,684,258,0.00035794658469967544
36.4,686,258,5.575098716015248e-10
36.4,687,258,8.472686552352116e-09
36.4,686,259,0.13283690810203552
36.4,687,259,1.4679158999442166e-09
36.4,688,262,0.0801941305398941
36.4,688,263,0.02693808637559414
36.43333333333333,686,257,0.031330548226833344
36.43333333333333,686,258,0.0009751330362632871
36.43333333333333,686,259,5.362804245123698e-08
36.46666666666667,688,258,7.577899178505245e-34
36.46666666666667,690,258,5.980552941764472e-08
36.46666666666667,688,259,0.0003898674331139773
36.46666666666667,690,259,1.650400207608982e-07
36.46666666666667,691,259,0.0001303952158195898
36.46666666666667,692,259,0.0022951308637857437
36.46666666666667,690,260,0.0009951109532266855
36.46666666666667,691,260,6.617851227019855e-07
36.5,691,256,0.04425223544239998
36.5,692,257,2.7175088845865503e-08
36.53333333333333,694,256,1.949552824953571e-05
36.53333333333333,693,257,5.235428446326296e-08
36.53333333333333,694,257,3.719040631011694e-10
36.53333333333333,694,258,2.4892241924389867e-32
36.56666666666667,695,257,0.0018023247830569744
36.56666666666667,696,257,1.3855909475335437e-10
36.56666666666667,695,258,1.3361601247652288e-07
36.56666666666667,696,258,1.2071996375158724e-33
36.6,696,258,0.0006812311476096511
36.63333333333333,700,256,0.013953817076981068
36.63333333333333,700,257,0.0
36.63333333333333,700,258,4.4365202711560414e-07
36.63333333333333,703,260,4.055630916134554e-34
36.63333333333333,702,261,0.0624566525220871
36.63333333333333,703,261,1.4806943227085867e-08
36.666666666666664,698,256,0.00020401767687872052
36.666666666666664,699,256,1.2554411114251707e-05
36.666666666666664,700,256,8.269830141216516e-05
36.666666666666664,699,257,5.439413204828355e-32
36.666666666666664,700,257,1.4857043595384312e-08
36.666666666666664,701,257,2.1477890186361037e-05
36.666666666666664,702,257,5.9589045122265816e-05
36.666666666666664,699,258,0.0003970966790802777
36.666666666666664,700,258,3.9029927734191006e-08
36.666666666666664,701,258,4.456688316167856e-07
36.666666666666664,702,258,0.0012271462474018335
36.7,704,256,0.002828091848641634
36.7,701,257,7.854423955677703e-08
36.7,702,257,0.0006978901219554245
36.7,704,257,2.3177404727903195e-05
36.7,705,257,4.669511781685287e-06
36.7,701,258,2.4003843848593485e-31
36.7,702,258,6.426675645253469e-32
36.7,706,259,0.04672395437955856
36.7,706,261,0.0011190627701580524
36.7,706,262,0.007463962305337191
36.733333333333334,704,257,0.04268713667988777
36.733333333333334,705,257,1.2106507796261212e-08
36.733333333333334,706,257,9.824440816430524e-09
36.733333333333334,708,261,8.088566261221786e-09
36.733333333333334,708,262,0.06804019957780838
36.766666666666666,705,256,2.728265826590359e-07
36.766666666666666,706,256,2.5076706151594408e-06
36.766666666666666,708,257,1.5614116932738398e-07
36.766666666666666,708,258,5.500600309460424e-05
36.8,708,256,4.188892486254453e-33
36.8,709,256,1.574461533371263e-10
36.8,710,256,0.022858278825879097
36.8,708,257,0.0006285397685132921
36.8,709,257,1.8010961177497552e-35
36.8,710,257,0.0002846401766873896
36.8,708,258,2.0830708535868325e-07
36.8,710,258,0.020054452121257782
36.833333333333336,710,257,2.1819622423741304e-36
36.833333333333336,711,257,4.8561082225689684e-32
36.833333333333336,712,257,3.1733561981894155e-36
36.833333333333336,710,258,7.729784601536901e-32
36.833333333333336,711,258,2.8285001008043764e-07
36.833333333333336,712,258,5.2247072744648904e-05
36.86666666666667,713,256,4.282364170649089e-05
36.86666666666667,714,256,0.006593598518520594
36.86666666666667,712,257,8.489916113317814e-35
36.86666666666667,713,257,3.4811900584408306e-10
36.86666666666667,714,257,9.994366038977923e-14
36.86666666666667,712,258,3.0619279201207647e-31
36.86666666666667,714,258,0.0007950292201712728
36.9,713,257,6.453481383330751e-31
36.9,714,257,0.0021155397407710552
36.9,716,257,0.00017555532394908369
36.9,713,258,5.914365033277136e-07
36.9,714,258,3.915975299594654e-34
36.9,716,258,3.3335446977878674e-31
36.93333333333333,718,256,0.008227591402828693
36.93333333333333,716,257,0.000736445072107017
36.93333333333333,717,257,9.355964891710755e-10
36.93333333333333,718,257,4.87384177461081e-09
36.93333333333333,716,258,1.1122494925075443e-07
36.93333333333333,717,258,1.2788087255799496e-09
36.93333333333333,718,258,2.3376023818855174e-06
36.93333333333333,720,262,0.022038038820028305
36.96666666666667,718,256,0.01974390260875225
36.96666666666667,717,257,1.8215665420484584e-08
36.96666666666667,718,257,1.662347926867369e-06
36.96666666666667,719,257,6.650782893302676e-07
36.96666666666667,720,257,1.2228324496437366e-34
36.96666666666667,718,258,2.489082721693865e-31
36.96666666666667,719,258,3.1001853528778156e-08
36.96666666666667,720,258,0.001232750597409904
36.96666666666667,722,262,0.00794178619980812
37.0,722,256,5.975985262196559e-10
37.0,721,257,0.03276708722114563
37.0,722,257,1.997837673073377e-09
37.0,723,257,4.9696911446517333e-05
37.0,721,258,0.023208653554320335
37.0,723,258,0.00017781555652618408
37.03333333333333,722,256,5.21831577948717e-10
37.03333333333333,723,256,1.3391071777335787e-31
37.03333333333333,722,257,1.120167326007504e-05
37.03333333333333,723,257,1.0520393516344484e-06
37.06666666666667,725,254,0.0030737873166799545
37.06666666666667,724,255,0.011636534705758095
37.06666666666667,725,255,0.04495037719607353
37.06666666666667,726,255,5.216695964094242e-09
37.06666666666667,724,256,1.0009677708922027e-07
37.06666666666667,725,256,8.398842732404432e-11
37.06666666666667,726,256,1.7041936238051858e-31
37.06666666666667,724,257,0.000239096800214611
37.06666666666667,725,257,0.006804861128330231
37.06666666666667,726,257,1.8126092982129194e-06
37.1,724,255,0.028493834659457207
37.1,725,255,1.2445855457343669e-09
37.1,726,255,0.00011981107672909275
37.1,726,256,0.001166969072073698
37.1,727,256,7.392215479740116e-07
37.1,728,257,1.3093878639501242e-34
37.1,730,260,0.0037649015430361032
37.1,730,261,0.02597157657146454
37.13333333333333,727,256,4.732173649109867e-33
37.13333333333333,728,256,5.596796716381648e-38
37.13333333333333,729,256,3.673281725733427e-32
37.13333333333333,728,257,4.732017714559333e-06
37.13333333333333,732,259,4.4472453497590436e-11
37.13333333333333,731,260,8.386284662265098e-07
37.13333333333333,732,260,1.8032288551239617e-07
37.13333333333333,732,261,0.003181891515851021
37.166666666666664,730,253,0.09928753226995468
37.166666666666664,731,253,1.378047454636544e-05
37.166666666666664,730,255,0.036263808608055115
37.166666666666664,731,255,6.589178269678087e-07
37.166666666666664,729,256,0.00014638612628914416
37.166666666666664,729,257,1.942378401739422e-31
37.2,733,253,1.0072582881548442e-05
37.2,733,254,2.4560912947890756e-07
37.2,732,255,0.03802363947033882
37.2,733,255,0.0206525269895792
37.2,733,256,3.439444071773323e-07
37.2,733,257,1.0911966455751099e-05
37.233333333333334,734,255,0.026057938113808632
37.3,738,255,0.1753421574831009
37.3,739,255,1.8201774310000474e-08
37.3,738,256,3.095917406881199e-07
37.3,739,256,1.5904737570086674e-42
37.3,740,256,1.844623990534202e-35
37.3,738,257,0.04147433862090111
37.3,739,257,3.6674850692159344e-32
37.3,740,257,7.480621775357577e-07
37.333333333333336,740,255,0.015273596160113811
37.333333333333336,740,256,3.5345462379154924e-07
37.333333333333336,741,256,6.991580092652327e-10
37.333333333333336,740,257,0.11825158447027206
37.333333333333336,741,257,4.892444138704377e-08
37.333333333333336,741,258,0.00020669065997935832
37.333333333333336,741,259,0.025316856801509857
37.36666666666667,741,256,1.0895499826801824e-06
37.36666666666667,742,256,2.5832771276089827e-37
37.36666666666667,741,257,0.00012980388419236988
37.36666666666667,742,257,3.1397299826829754e-33
37.36666666666667,743,257,8.937137252473804e-09
37.43333333333333,747,255,2.213804179973522e-07
37.43333333333333,746,256,2.7090341081503766e-10
37.43333333333333,747,256,7.628430466866121e-06
37.43333333333333,747,257,2.611144189756942e-09
37.46666666666667,748,254,0.008504803292453289
37.46666666666667,746,255,5.346673165767406e-32
37.46666666666667,747,255,6.596223300903148e-08
37.46666666666667,748,255,9.467009476793464e-06
37.46666666666667,746,256,0.001752618351019919
37.46666666666667,747,256,7.746081109871739e-09
37.46666666666667,748,256,8.996064480015775e-07
37.5,750,254,0.0006164561491459608
37.5,751,254,1.7738797396305017e-05
37.5,751,255,4.1882939987285955e-14
37.5,751,256,4.2559186397284066e-08
37.53333333333333,753,254,0.0024452873039990664
37.53333333333333,752,255,0.012350388802587986
37.53333333333333,753,255,1.541520866510382e-08
37.53333333333333,752,256,0.00010734706302173436
37.53333333333333,753,256,1.4117701259307883e-31
37.56666666666667,754,255,0.0001323660690104589
37.56666666666667,755,255,9.710815263019867e-09
37.56666666666667,755,256,6.740305270601632e-35
37.6,754,255,7.421870122925611e-07
37.6,755,255,1.9674242679457166e-08
37.6,760,259,0.00016300086281262338
37.6,761,259,8.511337910022121e-06
37.6,760,260,4.554007837498375e-09
37.6,761,260,4.924547170048754e-08
37.6,760,261,0.0008889053133316338
37.63333333333333,759,255,0.002835050458088517
37.63333333333333,759,256,1.4604098095769014e-12
37.7,763,255,2.1632720859088295e-07
37.7,762,256,0.00020790290727745742
37.7,763,256,1.9450193192160903e-11
37.7,764,256,1.1744329952989574e-08
37.7,763,257,4.166397786775633e-07
37.733333333333334,765,254,0.00024434513761661947
37.733333333333334,763,255,0.00028427288634702563
37.733333333333334,764,255,8.43402325756415e-09
37.733333333333334,765,255,2.3778415197739378e-05
37.733333333333334,762,256,6.019301679316413e-08
37.733333333333334,763,256,2.6948788445224636e-07
37.733333333333334,764,256,8.600279102211061e-07
37.733333333333334,765,256,6.23262437215999e-08
37.733333333333334,763,257,0.21984156966209412
37.733333333333334,764,257,0.12180831283330917
37.766666666666666,766,253,0.0004399403987918049
37.766666666666666,765,254,4.045748980274766e-08
37.766666666666666,766,254,2.4013481379370205e-05
37.766666666666666,764,255,1.1520773278595567e-31
37.766666666666666,765,255,2.690129166207092e-31
37.766666666666666,766,255,0.0017611953662708402
37.766666666666666,764,256,1.8364162412964902e-09
37.766666666666666,765,256,0.057172030210494995
37.8,768,252,2.5477010012764367e-07
37.8,769,256,2.7363605568098137e-06
37.8,770,256,1.8331599296822423e-37
37.8,771,256,6.45867930870736e-06
37.8,769,257,0.05516090616583824
37.833333333333336,770,255,1.7745319112747612e-36
37.833333333333336,771,255,4.961890273658121e-13
37.833333333333336,770,256,0.0006628877599723637
37.833333333333336,771,256,1.07180262887141e-07
37.833333333333336,773,256,5.56323448108742e-06
37.833333333333336,772,257,0.028401510789990425
37.833333333333336,773,257,0.05756169185042381
37.833333333333336,773,258,1.335898325294238e-08
37.86666666666667,772,255,0.0003384767915122211
37.86666666666667,773,255,3.672664117271296e-10
37.86666666666667,773,256,0.025241544470191002
37.86666666666667,775,259,0.12397431582212448
37.9,772,253,1.618001566061622e-11
37.9,772,254,7.089408780797918e-32
37.9,773,254,0.0023725854698568583
37.9,774,254,2.7947367925662547e-05
37.9,772,255,2.988783762702951e-06
37.93333333333333,774,254,1.8827835219781264e-06
37.96666666666667,776,253,0.0006147061358205974
37.96666666666667,777,253,2.137896970566544e-08
37.96666666666667,778,253,3.1291165214497596e-06
37.96666666666667,776,254,3.376440382134013e-33
37.96666666666667,777,254,1.890099241563803e-07
37.96666666666667,778,254,5.9299841268511955e-06
37.96666666666667,776,255,7.541710510849953e-05
37.96666666666667,777,255,0.007914906367659569
37.96666666666667,778,255,1.113288600369993e-31
37.96666666666667,779,255,6.071252585591667e-32
37.96666666666667,779,256,0.00021124639897607267
37.96666666666667,780,256,7.456669118255377e-05
38.0,779,254,2.716156366489031e-08
38.0,780,254,9.91910269476648e-07
38.0,781,254,3.7824509490747005e-05
38.0,779,255,0.0006513372645713389
38.0,780,255,9.231695230482728e-08
38.0,781,255,0.007937799207866192
38.03333333333333,779,254,5.720400597652997e-09
